23:33:00.148 -> 1825
23:33:00.148 -> 1872
23:33:00.148 -> 1849
23:33:00.148 -> 1872
23:33:00.148 -> 1887
23:33:00.148 -> 1903
23:33:00.148 -> 1882
23:33:00.148 -> 1922
23:33:00.148 -> 1904
23:33:00.148 -> 1930
23:33:00.180 -> 1937
23:33:00.180 -> 1984
23:33:00.180 -> 1984
23:33:00.180 -> 2115
23:33:00.180 -> 2144
23:33:00.180 -> 2266
23:33:00.180 -> 2359
23:33:00.180 -> 2423
23:33:00.180 -> 2430
23:33:00.180 -> 2441
23:33:00.180 -> 2397
23:33:00.180 -> 2423
23:33:00.180 -> 2411
23:33:00.180 -> 2369
23:33:00.180 -> 2368
23:33:00.180 -> 2363
23:33:00.180 -> 2334
23:33:00.180 -> 2368
23:33:00.180 -> 2363
23:33:00.180 -> 2334
23:33:00.180 -> 2331
23:33:00.180 -> 2320
23:33:00.180 -> 2290
23:33:00.180 -> 2258
23:33:00.180 -> 2255
23:33:00.180 -> 2203
23:33:00.180 -> 2142
23:33:00.180 -> 2041
23:33:00.180 -> 1968
23:33:00.180 -> 1881
23:33:00.180 -> 1840
23:33:00.180 -> 1799
23:33:00.180 -> 1774
23:33:00.180 -> 1731
23:33:00.180 -> 1762
23:33:00.180 -> 1739
23:33:00.180 -> 1712
23:33:00.180 -> 1683
23:33:00.180 -> 1707
23:33:00.180 -> 1776
23:33:00.180 -> 1775
23:33:00.180 -> 1808
23:33:00.180 -> 1788
23:33:00.180 -> 1815
23:33:00.180 -> 1794
23:33:00.180 -> 1812
23:33:00.180 -> 1786
23:33:00.180 -> 1805
23:33:00.180 -> 1805
23:33:00.180 -> 1821
23:33:00.219 -> 1813
23:33:00.219 -> 1838
23:33:00.219 -> 1822
23:33:00.219 -> 1851
23:33:00.219 -> 1838
23:33:00.219 -> 1862
23:33:00.219 -> 1835
23:33:00.219 -> 1866
23:33:00.219 -> 1842
23:33:00.219 -> 1869
23:33:00.219 -> 1854















