22:46:16.062 -> 1943
22:46:16.062 -> 1955
22:46:16.062 -> 1963
22:46:16.062 -> 1943
22:46:16.062 -> 1946
22:46:16.062 -> 1942
22:46:16.062 -> 1969
22:46:16.062 -> 1930
22:46:16.062 -> 1952
22:46:16.062 -> 1931
22:46:16.062 -> 1936
22:46:16.062 -> 1910
22:46:16.062 -> 1921
22:46:16.062 -> 1923
22:46:16.062 -> 1943
22:46:16.062 -> 1927
22:46:16.062 -> 1935
22:46:16.062 -> 1915
22:46:16.062 -> 1931
22:46:16.062 -> 1921
22:46:16.062 -> 1938
22:46:16.062 -> 1936
22:46:16.062 -> 1945
22:46:16.062 -> 1926
22:46:16.062 -> 1939
22:46:16.062 -> 1907
22:46:16.096 -> 1930
22:46:16.096 -> 1898
22:46:16.096 -> 1905
22:46:16.096 -> 1904
22:46:16.096 -> 1923
22:46:16.096 -> 1897
22:46:16.096 -> 1927
22:46:16.096 -> 1920
22:46:16.096 -> 1925
22:46:16.096 -> 1910
22:46:16.096 -> 1920
22:46:16.096 -> 1911
22:46:16.096 -> 1922
22:46:16.096 -> 1914
22:46:16.096 -> 1920
22:46:16.096 -> 1902
22:46:16.096 -> 1917
22:46:16.096 -> 1914
22:46:16.096 -> 1926
22:46:16.096 -> 1923
22:46:16.096 -> 1952
22:46:16.096 -> 1925
22:46:16.096 -> 1951
22:46:16.096 -> 1937
22:46:16.096 -> 1946
22:46:16.096 -> 1939
22:46:16.096 -> 1952
22:46:16.096 -> 1952
22:46:16.096 -> 1966
22:46:16.096 -> 1938
22:46:16.096 -> 1953
22:46:16.096 -> 1961
22:46:16.096 -> 1959
22:46:16.096 -> 1958
22:46:16.096 -> 1962
22:46:16.096 -> 1949
22:46:16.096 -> 1973
22:46:16.096 -> 1968
22:46:16.096 -> 1963
22:46:16.096 -> 1945
22:46:16.096 -> 1959
22:46:16.096 -> 1941
22:46:16.096 -> 1947
22:46:16.096 -> 1941
22:46:16.096 -> 1959
22:46:16.096 -> 1954
22:46:16.096 -> 1989
22:46:16.096 -> 1968
22:46:16.096 -> 1930
22:46:16.096 -> 1925
22:46:16.096 -> 1933
22:46:16.096 -> 1939
22:46:16.096 -> 1929
22:46:16.096 -> 1932
22:46:16.096 -> 1938
22:46:16.096 -> 1939
22:46:16.096 -> 1936
22:46:16.096 -> 1931
22:46:16.096 -> 1936
22:46:16.096 -> 1933
22:46:16.096 -> 1948
22:46:16.096 -> 1949
22:46:16.130 -> 1969
22:46:16.130 -> 1955
22:46:16.130 -> 1954
22:46:16.130 -> 1948
22:46:16.130 -> 1935
22:46:16.130 -> 1955
22:46:16.130 -> 1959
22:46:16.130 -> 1936
22:46:16.130 -> 1949
22:46:16.130 -> 1961
22:46:16.130 -> 1965
22:46:16.130 -> 1949
22:46:16.130 -> 1958
22:46:16.130 -> 1943
22:46:16.130 -> 1949
22:46:16.130 -> 1939
22:46:16.130 -> 1950
22:46:16.130 -> 1932
22:46:16.130 -> 1936
22:46:16.130 -> 1939
22:46:16.130 -> 1926
22:46:16.130 -> 1923
22:46:16.130 -> 1927
22:46:26.775 -> 0
22:46:26.775 -> 0
22:46:26.775 -> 0
22:46:26.775 -> 0
22:46:26.775 -> 0
22:46:26.775 -> 0
22:46:26.775 -> 0
22:46:26.775 -> 0
22:46:26.775 -> 0
22:46:26.775 -> 210
22:46:26.775 -> 269
22:46:26.775 -> 346
22:46:26.775 -> 474
22:46:26.775 -> 557
22:46:26.775 -> 647
22:46:26.775 -> 720
22:46:26.775 -> 827
22:46:26.775 -> 896
22:46:26.775 -> 979
22:46:26.775 -> 1042
22:46:26.775 -> 1130
22:46:26.775 -> 1194
22:46:26.775 -> 1264
22:46:26.775 -> 1315
22:46:26.775 -> 140

